ID,CAT_REF,DISTRICT_CODE,DISTRICT_NAME,MUN_CODE,MUN_NAME,CONST_CODE,CONST_NAME,SCOUNTY_CODE,SCOUNTY_NAME,PARISH_CODE,PARISH_NAME,ELECT_CODE,ELECT_NAME,SURNAME,OTHER_NAME,SEX,POLITICAL_P,SYMBOL,VALID_VOTES,WINNER,CATEGORY,locid,district,budgetcategory,goodnews,badnews,matchme,matched,locid2011,incumbentparty,incumbentparty2,incumbent,votes,winnervotes,totalvotes,winnerperc,perc,marginperc,runnerupperc,incumbentmargin,winnermargin
1519,DIST/DEC/2016,24,MASAKA,NA,,114,BUKOTO COUNTY EAST,3,MUKUNGWE,NA,,3,MUKUNGWE,BBUYE,GEORGE WILLIAM,M,INDEPENDENT,RADIO,391,,District/City Directly Elected Councillors,BUKOTO COUNTY EAST3,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,DP,NA,0,391,4461,7321,0.609342986,0.053408004,0.555934982,0.33724901,-0.555934982,0.272093976
1520,DIST/DEC/2016,24,MASAKA,NA,,114,BUKOTO COUNTY EAST,3,MUKUNGWE,NA,,3,MUKUNGWE,MAWANDA,ACHILLES,M,DP,,"4,461",Winner,District/City Directly Elected Councillors,BUKOTO COUNTY EAST3,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,DP,NA,1,4461,4461,7321,0.609342986,0.609342986,0,0.33724901,0.272093976,0.272093976
1521,DIST/DEC/2016,24,MASAKA,NA,,114,BUKOTO COUNTY EAST,3,MUKUNGWE,NA,,3,MUKUNGWE,MPIIMA,MICHEAL ERIC,M,NRM,,"2,469",,District/City Directly Elected Councillors,BUKOTO COUNTY EAST3,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,DP,NA,0,2469,4461,7321,0.609342986,0.33724901,0.272093976,0.33724901,-0.272093976,0.272093976
1522,DIST/DEC/2016,24,MASAKA,NA,,116,BUKOTO COUNTY CENTRAL,1,KABONERA,NA,,1,KABONERA,KASIRYE,JOSEPH EMMANUEL,M,DP,,"1,852",,District/City Directly Elected Councillors,BUKOTO COUNTY CENTRAL1,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1852,3898,6122,0.636720026,0.302515518,0.334204508,0.302515518,-0.334204508,0.334204508
1523,DIST/DEC/2016,24,MASAKA,NA,,116,BUKOTO COUNTY CENTRAL,1,KABONERA,NA,,1,KABONERA,KAYABULA,EDIRIISA KATONGOLE,M,INDEPENDENT,SAUCEPAN,33,,District/City Directly Elected Councillors,BUKOTO COUNTY CENTRAL1,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,33,3898,6122,0.636720026,0.005390395,0.631329631,0.302515518,-0.631329631,0.334204508
1524,DIST/DEC/2016,24,MASAKA,NA,,116,BUKOTO COUNTY CENTRAL,1,KABONERA,NA,,1,KABONERA,MIWANDA,JAMIL MAHMOOD,M,NRM,,"3,898",Winner,District/City Directly Elected Councillors,BUKOTO COUNTY CENTRAL1,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,3898,3898,6122,0.636720026,0.636720026,0,0.302515518,0.334204508,0.334204508
1525,DIST/DEC/2016,24,MASAKA,NA,,116,BUKOTO COUNTY CENTRAL,1,KABONERA,NA,,1,KABONERA,SSONKO,JUDE,M,INDEPENDENT,RADIO,339,,District/City Directly Elected Councillors,BUKOTO COUNTY CENTRAL1,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,339,3898,6122,0.636720026,0.055374061,0.581345965,0.302515518,-0.581345965,0.334204508
1526,DIST/DEC/2016,24,MASAKA,NA,,116,BUKOTO COUNTY CENTRAL,2,KYANAMUKAKA,NA,,2,KYANAMUKAKA,KYABAGGU,DANIEL,M,DP,,"1,966",,District/City Directly Elected Councillors,BUKOTO COUNTY CENTRAL2,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1966,2845,5905,0.481795089,0.332938188,0.148856901,0.332938188,-0.148856901,0.148856901
1527,DIST/DEC/2016,24,MASAKA,NA,,116,BUKOTO COUNTY CENTRAL,2,KYANAMUKAKA,NA,,2,KYANAMUKAKA,NTUUWA,GERALD,M,NRM,,"2,845",Winner,District/City Directly Elected Councillors,BUKOTO COUNTY CENTRAL2,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,2845,2845,5905,0.481795089,0.481795089,0,0.332938188,0.148856901,0.148856901
1528,DIST/DEC/2016,24,MASAKA,NA,,116,BUKOTO COUNTY CENTRAL,2,KYANAMUKAKA,NA,,2,KYANAMUKAKA,SSALI,AMOS KASANZEEKI,M,INDEPENDENT,RADIO,"1,094",,District/City Directly Elected Councillors,BUKOTO COUNTY CENTRAL2,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1094,2845,5905,0.481795089,0.185266723,0.296528366,0.332938188,-0.296528366,0.148856901
1529,DIST/DEC/2016,24,MASAKA,NA,,116,BUKOTO COUNTY CENTRAL,3,KYESIIGA,NA,,3,KYESIIGA,MAYANJA,GORDON SSEBUGWAWO,M,INDEPENDENT,BALL,"2,095",Winner,District/City Directly Elected Councillors,BUKOTO COUNTY CENTRAL3,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,2095,2095,3680,0.569293478,0.569293478,0,0.353804348,0.21548913,0.21548913
1530,DIST/DEC/2016,24,MASAKA,NA,,116,BUKOTO COUNTY CENTRAL,3,KYESIIGA,NA,,3,KYESIIGA,SSEMBUSI,STEVEN KYEYUNE,M,NRM,,"1,302",,District/City Directly Elected Councillors,BUKOTO COUNTY CENTRAL3,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1302,2095,3680,0.569293478,0.353804348,0.21548913,0.353804348,-0.21548913,0.21548913
1531,DIST/DEC/2016,24,MASAKA,NA,,116,BUKOTO COUNTY CENTRAL,3,KYESIIGA,NA,,3,KYESIIGA,SSENTAMU,THADEO SADE,M,INDEPENDENT,CLOCK,283,,District/City Directly Elected Councillors,BUKOTO COUNTY CENTRAL3,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,283,2095,3680,0.569293478,0.076902174,0.492391304,0.353804348,-0.492391304,0.21548913
1532,DIST/DEC/2016,24,MASAKA,NA,,121,MASAKA MUNICIPALITY,1,KATWE/BUTEGO,NA,,1,KATWE/BUTEGO,JUMBA,QURAISH,M,DP,,"2,647",Winner,District/City Directly Elected Councillors,MASAKA MUNICIPALITY1,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,DP,NA,1,2647,2647,5674,0.466513923,0.466513923,0,0.237398661,0.229115263,0.229115263
1533,DIST/DEC/2016,24,MASAKA,NA,,121,MASAKA MUNICIPALITY,1,KATWE/BUTEGO,NA,,1,KATWE/BUTEGO,KIZZA,GODFREY,M,NRM,,"1,347",,District/City Directly Elected Councillors,MASAKA MUNICIPALITY1,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,DP,NA,0,1347,2647,5674,0.466513923,0.237398661,0.229115263,0.237398661,-0.229115263,0.229115263
1534,DIST/DEC/2016,24,MASAKA,NA,,121,MASAKA MUNICIPALITY,1,KATWE/BUTEGO,NA,,1,KATWE/BUTEGO,LUKWAGO,JAMES GORDON KIGGUNDU,M,INDEPENDENT,CHAIR,258,,District/City Directly Elected Councillors,MASAKA MUNICIPALITY1,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,DP,NA,0,258,2647,5674,0.466513923,0.045470568,0.421043356,0.237398661,-0.421043356,0.229115263
1535,DIST/DEC/2016,24,MASAKA,NA,,121,MASAKA MUNICIPALITY,1,KATWE/BUTEGO,NA,,1,KATWE/BUTEGO,MUGENYI,BERNARD,M,FDC,,494,,District/City Directly Elected Councillors,MASAKA MUNICIPALITY1,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,DP,NA,0,494,2647,5674,0.466513923,0.0870638,0.379450123,0.237398661,-0.379450123,0.229115263
1536,DIST/DEC/2016,24,MASAKA,NA,,121,MASAKA MUNICIPALITY,1,KATWE/BUTEGO,NA,,1,KATWE/BUTEGO,NKULUMBI,MATOVU MOSES,M,INDEPENDENT,TABLE,928,,District/City Directly Elected Councillors,MASAKA MUNICIPALITY1,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,DP,NA,0,928,2647,5674,0.466513923,0.163553049,0.302960874,0.237398661,-0.302960874,0.229115263
1537,DIST/DEC/2016,24,MASAKA,NA,,121,MASAKA MUNICIPALITY,2,KIMAANYA/KYABAKUZA,NA,,2,KIMAANYA/KYABAKUZA,BULEGEYA,ROGERS,M,INDEPENDENT,TABLE,"1,367",,District/City Directly Elected Councillors,MASAKA MUNICIPALITY2,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1367,2132,5007,0.425803875,0.273017775,0.152786099,0.30117835,-0.152786099,0.124625524
1538,DIST/DEC/2016,24,MASAKA,NA,,121,MASAKA MUNICIPALITY,2,KIMAANYA/KYABAKUZA,NA,,2,KIMAANYA/KYABAKUZA,KABUGO,IBRAH,M,DP,,"2,132",Winner,District/City Directly Elected Councillors,MASAKA MUNICIPALITY2,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,2132,2132,5007,0.425803875,0.425803875,0,0.30117835,0.124625524,0.124625524
1539,DIST/DEC/2016,24,MASAKA,NA,,121,MASAKA MUNICIPALITY,2,KIMAANYA/KYABAKUZA,NA,,2,KIMAANYA/KYABAKUZA,MATOVU,ALI BAZIBUMBIRA HAJI,M,NRM,,"1,508",,District/City Directly Elected Councillors,MASAKA MUNICIPALITY2,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1508,2132,5007,0.425803875,0.30117835,0.124625524,0.30117835,-0.124625524,0.124625524
1540,DIST/DEC/2016,24,MASAKA,NA,,121,MASAKA MUNICIPALITY,3,NYENDO/SENYANGE,NA,,3,NYENDO/SENYANGE,KINTU,EDRISA HAMIISI,M,INDEPENDENT,TABLE,"1,501",,District/City Directly Elected Councillors,MASAKA MUNICIPALITY3,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,INDEPENDENT,NA,1,1501,2521,6393,0.394337557,0.234788049,0.159549507,0.234788049,-0.159549507,0.159549507
1541,DIST/DEC/2016,24,MASAKA,NA,,121,MASAKA MUNICIPALITY,3,NYENDO/SENYANGE,NA,,3,NYENDO/SENYANGE,KISIRINYA,GONZAGA SSALONGO,M,INDEPENDENT,BALL,"1,372",,District/City Directly Elected Councillors,MASAKA MUNICIPALITY3,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,INDEPENDENT,NA,1,1372,2521,6393,0.394337557,0.214609729,0.179727827,0.234788049,-0.179727827,0.159549507
1542,DIST/DEC/2016,24,MASAKA,NA,,121,MASAKA MUNICIPALITY,3,NYENDO/SENYANGE,NA,,3,NYENDO/SENYANGE,MUTYABA,JAMES MBAATI,M,NRM,,999,,District/City Directly Elected Councillors,MASAKA MUNICIPALITY3,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,INDEPENDENT,NA,0,999,2521,6393,0.394337557,0.156264664,0.238072892,0.234788049,-0.238072892,0.159549507
1543,DIST/DEC/2016,24,MASAKA,NA,,121,MASAKA MUNICIPALITY,3,NYENDO/SENYANGE,NA,,3,NYENDO/SENYANGE,ZZIWA,CHARLES,M,DP,,"2,521",Winner,District/City Directly Elected Councillors,MASAKA MUNICIPALITY3,MASAKA,much better,TRUE,FALSE,TRUE,TRUE,NA,INDEPENDENT,NA,0,2521,2521,6393,0.394337557,0.394337557,0,0.234788049,0.159549507,0.159549507
1544,DIST/DEC/2016,25,MASINDI,NA,,122,BUJENJE COUNTY,1,BUDONGO,NA,,1,BUDONGO,ARIYO,TITUS,M,NRM,,"3,441",Winner,District/City Directly Elected Councillors,BUJENJE COUNTY1,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,3441,3441,6267,0.549066539,0.549066539,0,0.450933461,0.098133078,0.098133078
1545,DIST/DEC/2016,25,MASINDI,NA,,122,BUJENJE COUNTY,1,BUDONGO,NA,,1,BUDONGO,BYEITIMA,WILSON,M,INDEPENDENT,CHAIR,"2,826",,District/City Directly Elected Councillors,BUJENJE COUNTY1,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,2826,3441,6267,0.549066539,0.450933461,0.098133078,0.450933461,-0.098133078,0.098133078
1546,DIST/DEC/2016,25,MASINDI,NA,,122,BUJENJE COUNTY,2,BWIJANGA,NA,,2,BWIJANGA,KAHIIRA,JULIUS,M,NRM,,,Unopposed,District/City Directly Elected Councillors,BUJENJE COUNTY2,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1547,DIST/DEC/2016,25,MASINDI,NA,,124,BURULI COUNTY,2,KIMENGO,NA,,2,KIMENGO,KABOGOZA,KASSIM,M,NRM,,,Unopposed,District/City Directly Elected Councillors,BURULI COUNTY2,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,DIST/DEC/2016,25,MASINDI,NA,,124,BURULI COUNTY,4,MIIRYA,NA,,4,MIIRYA,ASIIMWE,YAKUB BUGENDA,M,NRM,,,Unopposed,District/City Directly Elected Councillors,BURULI COUNTY4,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1549,DIST/DEC/2016,25,MASINDI,NA,,124,BURULI COUNTY,4,MIIRYA,NA,,4,MIIRYA,AYESIGA,JULIAN SARAH,M,NRM,,"1,247",WINNER,District/City Directly Elected Councillors,BURULI COUNTY4,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1247,NA,NA,NA,NA,NA,NA,NA,NA
1550,DIST/DEC/2016,25,MASINDI,NA,,124,BURULI COUNTY,4,MIIRYA,NA,,4,MIIRYA,NYAKOJO,ISMAIL,M,INDEPENDENT,SAUCEPAN,568,,District/City Directly Elected Councillors,BURULI COUNTY4,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,568,NA,NA,NA,NA,NA,NA,NA,NA
1551,DIST/DEC/2016,25,MASINDI,NA,,124,BURULI COUNTY,6,PAKANYI,NA,,6,PAKANYI,BIGABWA,GEOFREY KIIZA,M,INDEPENDENT,RADIO,"2,738",,District/City Directly Elected Councillors,BURULI COUNTY6,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,2738,4798,7536,0.636677282,0.363322718,0.273354565,0.363322718,-0.273354565,0.273354565
1552,DIST/DEC/2016,25,MASINDI,NA,,124,BURULI COUNTY,6,PAKANYI,NA,,6,PAKANYI,KANAGINAGI,MEREKISEDEKI ATENYI,M,NRM,,"4,798",Winner,District/City Directly Elected Councillors,BURULI COUNTY6,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,4798,4798,7536,0.636677282,0.636677282,0,0.363322718,0.273354565,0.273354565
1553,DIST/DEC/2016,25,MASINDI,NA,,230,MASINDI MUNICIPALITY,1,KARUJUBU DIVISION,NA,,1,KARUJUBU DIVISION,AGABA,ANDREW,M,INDEPENDENT,RADIO,"1,115",,District/City Directly Elected Councillors,MASINDI MUNICIPALITY1,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1115,1717,3523,0.48736872,0.316491626,0.170877093,0.316491626,-0.170877093,0.170877093
1554,DIST/DEC/2016,25,MASINDI,NA,,230,MASINDI MUNICIPALITY,1,KARUJUBU DIVISION,NA,,1,KARUJUBU DIVISION,BANAGE,FREDRICK BITAMALE,M,INDEPENDENT,CHAIR,691,,District/City Directly Elected Councillors,MASINDI MUNICIPALITY1,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,691,1717,3523,0.48736872,0.196139654,0.291229066,0.316491626,-0.291229066,0.170877093
1555,DIST/DEC/2016,25,MASINDI,NA,,230,MASINDI MUNICIPALITY,1,KARUJUBU DIVISION,NA,,1,KARUJUBU DIVISION,KIIRYA,MOSES,M,NRM,,"1,717",Winner,District/City Directly Elected Councillors,MASINDI MUNICIPALITY1,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1717,1717,3523,0.48736872,0.48736872,0,0.316491626,0.170877093,0.170877093
1556,DIST/DEC/2016,25,MASINDI,NA,,230,MASINDI MUNICIPALITY,2,NYANGAHYA DIVISION,NA,,2,NYANGAHYA DIVISION,KIIRYA,BONNY,F,NRM,,"1,944",Winner,District/City Directly Elected Councillors,MASINDI MUNICIPALITY2,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1944,1944,2980,0.652348993,0.652348993,0,0.304362416,0.347986577,0.347986577
1557,DIST/DEC/2016,25,MASINDI,NA,,230,MASINDI MUNICIPALITY,2,NYANGAHYA DIVISION,NA,,2,NYANGAHYA DIVISION,MBABAZI,EDISON,M,INDEPENDENT,RADIO,907,,District/City Directly Elected Councillors,MASINDI MUNICIPALITY2,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,907,1944,2980,0.652348993,0.304362416,0.347986577,0.304362416,-0.347986577,0.347986577
1558,DIST/DEC/2016,25,MASINDI,NA,,230,MASINDI MUNICIPALITY,2,NYANGAHYA DIVISION,NA,,2,NYANGAHYA DIVISION,WAMANI,RAMADHANI AKIIKI,M,INDEPENDENT,CLOCK,129,,District/City Directly Elected Councillors,MASINDI MUNICIPALITY2,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,129,1944,2980,0.652348993,0.043288591,0.609060403,0.304362416,-0.609060403,0.347986577
1559,DIST/DEC/2016,25,MASINDI,NA,,230,MASINDI MUNICIPALITY,3,CENTRAL DIVISION,NA,,3,CENTRAL DIVISION,MUGABI,BADRU,M,NRM,,,Unopposed,District/City Directly Elected Councillors,MASINDI MUNICIPALITY3,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1560,DIST/DEC/2016,25,MASINDI,NA,,230,MASINDI MUNICIPALITY,4,KIGULYA DIVISION,NA,,4,KIGULYA DIVISION,BUSINGE,PASCAL AKIIKI,M,NRM,,"1,669",Winner,District/City Directly Elected Councillors,MASINDI MUNICIPALITY4,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1669,1669,2733,0.61068423,0.61068423,0,0.38931577,0.22136846,0.22136846
1561,DIST/DEC/2016,25,MASINDI,NA,,230,MASINDI MUNICIPALITY,4,KIGULYA DIVISION,NA,,4,KIGULYA DIVISION,KWESIGA,CHRISTOPHER,M,INDEPENDENT,CLOCK,"1,064",,District/City Directly Elected Councillors,MASINDI MUNICIPALITY4,MASINDI,much better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1064,1669,2733,0.61068423,0.38931577,0.22136846,0.38931577,-0.22136846,0.22136846
1562,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,1,BUFUMBO,NA,,1,BUFUMBO,MAFABI,MICHAEL,M,NRM,,"1,298",Winner,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH1,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1298,1298,2327,0.557799742,0.557799742,0,0.244091104,0.313708638,0.313708638
1563,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,1,BUFUMBO,NA,,1,BUFUMBO,MASABA,JAMES,M,INDEPENDENT,SAUCEPAN,461,,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH1,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,461,1298,2327,0.557799742,0.198109153,0.359690589,0.244091104,-0.359690589,0.313708638
1564,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,1,BUFUMBO,NA,,1,BUFUMBO,NALEKA,ABDUDALLAH,M,INDEPENDENT,CHAIR,568,,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH1,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,568,1298,2327,0.557799742,0.244091104,0.313708638,0.244091104,-0.313708638,0.313708638
1565,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,2,BUKONDE,NA,,2,BUKONDE,KABUHU,MUSA,M,RWYP,,204,,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH2,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,204,1789,3531,0.506655338,0.057774002,0.448881337,0.43557066,-0.448881337,0.071084679
1566,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,2,BUKONDE,NA,,2,BUKONDE,MAGOMU,HUSSEIN KAHADI,M,NRM,,"1,538",,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH2,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1538,1789,3531,0.506655338,0.43557066,0.071084679,0.43557066,-0.071084679,0.071084679
1567,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,2,BUKONDE,NA,,2,BUKONDE,MUMEYA,SULAI,M,INDEPENDENT,BICYCLE,"1,789",Winner,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH2,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,1789,1789,3531,0.506655338,0.506655338,0,0.43557066,0.071084679,0.071084679
1568,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,3,NAKALOKE,NA,,3,NAKALOKE,DONGO,NOAH,M,FDC,,536,,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH3,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,536,1137,2531,0.449229554,0.211774002,0.237455551,0.338996444,-0.237455551,0.110233109
1569,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,3,NAKALOKE,NA,,3,NAKALOKE,KAALO,DAVID,M,INDEPENDENT,BICYCLE,858,,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH3,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,858,1137,2531,0.449229554,0.338996444,0.110233109,0.338996444,-0.110233109,0.110233109
1570,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,3,NAKALOKE,NA,,3,NAKALOKE,KHAUKHA,GODFREY,M,NRM,,"1,137",,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH3,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,1,1137,1137,2531,0.449229554,0.449229554,0,0.338996444,0.110233109,0.110233109
1571,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,4,NAMANYONYI,NA,,4,NAMANYONYI,MABANJA,NASURU WAMUNGA,M,FDC,,"3,131",Winner,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH4,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,FDC,NA,1,3131,3131,5001,0.626074785,0.626074785,0,0.225154969,0.400919816,0.400919816
1572,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,4,NAMANYONYI,NA,,4,NAMANYONYI,MUKIIBI,IBRAHIM,M,INDEPENDENT,RADIO,446,,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH4,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,FDC,NA,0,446,3131,5001,0.626074785,0.089182164,0.536892621,0.225154969,-0.536892621,0.400919816
1573,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,4,NAMANYONYI,NA,,4,NAMANYONYI,NABALEGWA,MUZAMIRU M.,M,NRM,,"1,126",,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH4,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,FDC,NA,0,1126,3131,5001,0.626074785,0.225154969,0.400919816,0.225154969,-0.400919816,0.400919816
1574,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,4,NAMANYONYI,NA,,4,NAMANYONYI,NABENDE,FAZALI HUSSEIN,M,INDEPENDENT,CHAIR,298,,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH4,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,FDC,NA,0,298,3131,5001,0.626074785,0.059588082,0.566486703,0.225154969,-0.566486703,0.400919816
1575,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,5,WANALE,NA,,5,WANALE,MABONGA,MICHAEL,M,NRM,,"1,862",Winner,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH5,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,INDEPENDENT,NA,0,1862,1862,2954,0.630331754,0.630331754,0,0.369668246,0.260663507,0.260663507
1576,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,5,WANALE,NA,,5,WANALE,SHISIABALE,TOM MIDIELO,M,INDEPENDENT,BALL,"1,092",,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH5,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,INDEPENDENT,NA,1,1092,1862,2954,0.630331754,0.369668246,0.260663507,0.369668246,-0.260663507,0.260663507
1577,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,6,BUBYANGU,NA,,6,BUBYANGU,MAFABI,MUHAMAD,M,INDEPENDENT,CHAIR,"3,154",Winner,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH6,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,INDEPENDENT,NA,1,3154,3154,4926,0.640276086,0.640276086,0,0.359723914,0.280552172,0.280552172
1578,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,6,BUBYANGU,NA,,6,BUBYANGU,MUDOMO,DAVID,M,NRM,,"1,772",,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH6,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,INDEPENDENT,NA,0,1772,3154,4926,0.640276086,0.359723914,0.280552172,0.359723914,-0.280552172,0.280552172
1579,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,7,BUDWALE,NA,,7,BUDWALE,MUBAJJE,SAM,M,INDEPENDENT,CLOCK,962,Winner,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH7,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,962,962,1905,0.504986877,0.504986877,0,0.280839895,0.224146982,0.224146982
1580,DIST/DEC/2016,26,MBALE,NA,,131,BUNGOKHO COUNTY NORTH,7,BUDWALE,NA,,7,BUDWALE,NAGWERE,JONATHAN,M,INDEPENDENT,RADIO,408,,District/City Directly Elected Councillors,BUNGOKHO COUNTY NORTH7,MBALE,better,TRUE,FALSE,TRUE,TRUE,NA,NRM,NA,0,408,962,1905,0.504986877,0.214173228,0.290813648,0.280839895,-0.290813648,0.224146982
